MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Mano_pinza
473.13,228125.28282828283,475.2305019672033,2376,32.34473401006442,35.430800000000005,47313,Mano pinza
456.3168316831683,210984.22,457.0506179043331,1994,25.861941149109438,20.934810312714436,46088,Mano pinza
474.96039603960395,230114.19,477.32151814386947,2397,30.5081956201936,39.11557690422508,47971,Mano pinza
477.9009900990099,231871.54,479.1406705532498,2172,27.59963767878122,28.155474953435935,48268,Mano pinza
480.4752475247525,234965.28,482.32653989710013,2723,37.18803571042709,32.743848642289976,48528,Mano pinza
463.28712871287127,218761.84,465.3986261132695,2354,29.869717106126064,34.991667483580045,46792,Mano pinza
449.7,205054.11926605506,450.7660046067038,2701,31.098393716446502,25.507272727272728,49467,Mano pinza
449.83168316831683,205417.79,450.9810977136952,2102,26.324133414036634,25.26242525242623,45433,Mano pinza
441.0495049504951,197131.24,441.79117866312635,1993,25.715170619694515,20.66875796490541,44546,Mano pinza
457.26732673267327,212399.62,458.58113073407907,2217,28.875422074837278,27.262817370845994,46184,Mano pinza
454.33663366336634,209779.84,455.74423954800363,2456,30.95254432191318,28.775610234290756,45888,Mano pinza
457.3267326732673,212201.76,458.3674862762928,2075,26.21964912045926,24.904225075972956,46190,Mano pinza
459.4752475247525,215228.89,461.6252927332829,2832,36.62048606995816,36.033918243309486,46407,Mano pinza
473.980198019802,228014.42,475.1387707661294,2336,29.398639424299894,26.355063229095197,47872,Mano pinza
449.990099009901,205601.15,451.1823301609948,2199,29.971820098218927,25.929026566022934,45449,Mano pinza
470.3168316831683,224437.0,471.39670287895365,2515,30.150787717736332,24.58994216253308,47502,Mano pinza
463.36633663366337,217707.12,464.27535359999035,2345,29.521686943669057,22.61680227428683,46800,Mano pinza
458.9306930693069,213631.38,459.9089233987336,2323,29.437561040276417,24.51857661013626,46352,Mano pinza
482.1287128712871,235832.01,483.2153139170575,2454,31.638900107304615,25.228703068326638,48695,Mano pinza
445.1287128712871,200985.84,446.0895439125634,2140,27.72940677331558,22.991667483580038,44958,Mano pinza
441.7227722772277,197965.86,442.72542504378265,2379,29.119581040942194,25.06107244387805,44614,Mano pinza
457.8712871287129,212533.63,458.72577498290127,2421,29.99616642172796,23.035780805803356,46245,Mano pinza
430.48039215686276,188298.64356435643,431.80154982511647,2285,27.875785297289728,27.508650519031143,43909,Mano pinza
430.38613861386136,188293.73,431.77475104916033,2374,29.0678516578023,26.962846779727474,43469,Mano pinza
423.2970297029703,182881.85,425.52454525427953,2659,33.34531451343652,35.70963631016568,42753,Mano pinza
408.8811881188119,169916.95,410.1641183238681,2413,30.919734798345214,26.867758062935014,41297,Mano pinza
432.1287128712871,190204.41,433.9599037005631,2686,34.7439203314767,31.27144397608077,43645,Mano pinza
406.0693069306931,167301.37,406.99498865720597,2168,27.49509047084588,22.567787471816487,41013,Mano pinza
400.41584158415844,163174.76,401.94423533225563,2513,31.27283165944523,29.28948142338987,40442,Mano pinza
920.9702970297029,935548.22,962.4372012430908,5132,94.40497868227078,237.86393490834226,93018,Mano pinza
807.7425742574258,668816.64,813.753459635845,2930,43.66692111885151,67.94647583570237,81582,Mano pinza
814.7128712871287,673621.76,816.6714379870049,2765,37.89683364082018,42.945985687677684,82286,Mano pinza
892.7425742574258,806905.43,893.8211607065099,2769,34.09090787878786,34.022938927556126,90167,Mano pinza
739.1089108910891,557006.58,742.6248469896066,2826,36.724923417210825,60.25075972943829,74650,Mano pinza
586.6930693069307,352569.64,590.8289528155747,3311,41.76374025395714,55.64278011959612,59256,Mano pinza
553.2970297029703,311840.73,555.6556469791358,3197,39.45212288331263,40.685815116165074,55883,Mano pinza
475.46534653465346,229734.38,476.9274391123013,2239,28.467349718581108,30.20978335457309,48022,Mano pinza
483.51485148514854,238379.93,485.8186211676816,2610,32.9796907201993,34.53132045877856,48835,Mano pinza
477.61386138613864,231639.55,478.9009178409568,2390,32.256472218765644,29.064601509655912,48239,Mano pinza
490.6039603960396,244878.23,492.3958702805162,2702,34.25901341253131,33.99980394079011,49551,Mano pinza
506.0,260372.56,507.73478693249507,2825,34.866172717979815,34.0990099009901,51106,Mano pinza
506.86138613861385,261274.87,508.61379267476605,2716,35.40310720826634,31.711008724634837,51193,Mano pinza
514.7821782178218,268768.17,515.855695916892,2758,34.718582920390055,25.969414763258506,51993,Mano pinza
