MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_pulgar
333.0495049504951,112261.58,333.39178035446645,903,11.564168798491313,11.344966179786299,33638,Dedo pulgar
327.76237623762376,108584.64,327.8864812011246,874,11.618089343777658,7.214978923634936,33104,Dedo pulgar
335.4257425742574,113841.82,335.730060118731,993,12.831601614763452,11.05185766101362,33878,Dedo pulgar
329.9009900990099,110306.46,330.4758944789819,967,13.1442002419318,15.256543476129792,33320,Dedo pulgar
320.3267326732673,103769.05,320.5333581132646,852,10.776826991280876,8.375649446132732,32353,Dedo pulgar
327.55445544554453,108825.69,328.2502215091287,987,12.48398974687179,17.58513871189099,33083,Dedo pulgar
322.2970297029703,105054.96,322.5132739612249,890,11.355175031676087,9.616508185472014,32552,Dedo pulgar
326.029702970297,107761.39,326.6411571504033,943,11.749468073066117,15.046956180766589,32929,Dedo pulgar
337.5940594059406,115495.61,338.1598573292089,887,11.09819805193618,16.03372218409959,34097,Dedo pulgar
327.83168316831683,108712.83,328.07996791412705,836,10.996363035113019,10.45034800509754,33111,Dedo pulgar
322.56435643564356,105190.79,322.721702136226,799,10.353260356042439,8.405450446034703,32579,Dedo pulgar
323.990099009901,106136.85,324.1696933690901,770,9.577055915050304,8.722674247622782,32723,Dedo pulgar
324.7227722772277,106625.23,324.914657492495,828,10.302426898551623,9.18537398294285,32797,Dedo pulgar
329.1980198019802,109569.31,329.36980029525273,1037,12.35677951571525,8.734633859425546,33249,Dedo pulgar
320.4257425742574,103853.75,320.6641468101867,905,11.470396680150168,9.762180178413878,32363,Dedo pulgar
319.1188118811881,103010.43,319.3595540334988,796,10.34601372510205,9.245368101166548,32231,Dedo pulgar
319.05940594059405,102940.07,319.2504681063735,1009,12.292680749128728,9.311047936476815,32225,Dedo pulgar
320.71287128712873,104044.06,320.95781777685244,981,12.096693763173473,9.738260954808352,32392,Dedo pulgar
314.22,99849.17171717172,314.4052798538854,1026,13.225320068304242,8.44,31422,Dedo pulgar
312.08910891089107,98502.39,312.2933217535738,813,10.265963179361204,8.67483580041172,31521,Dedo pulgar
321.2970297029703,104391.03,321.4925433747174,1111,14.41075986893127,8.497990393098714,32451,Dedo pulgar
319.66336633663366,103349.4,319.8845707655519,911,11.403069762129846,9.290069601019507,32286,Dedo pulgar
323.65346534653463,106039.15,324.0204583444425,1070,13.388801290630912,12.53877070875404,32689,Dedo pulgar
330.73636363636365,110673.8623853211,331.1611939277251,1030,12.197157136063915,12.875041322314052,36381,Dedo pulgar
317.3069306930693,101810.28,317.4937124192266,952,12.070625501605125,8.929908832467405,32048,Dedo pulgar
326.76237623762376,108051.25,327.08016699819075,947,12.09173271289107,11.529065777864917,33003,Dedo pulgar
317.28712871287127,101767.0,317.42622125557625,908,11.48216007552586,7.6392510538182545,32046,Dedo pulgar
315.3960396039604,100623.69,315.63810898176433,936,11.481289126226201,9.381825311243995,31855,Dedo pulgar
316.8910891089109,101607.26,317.1769971557718,871,11.716228061966019,9.710028428585431,32006,Dedo pulgar
314.6831683168317,100124.09,314.8535570328492,945,11.274307074051158,8.307420841094011,31783,Dedo pulgar
324.0693069306931,106282.41,324.3919063584834,882,11.232096865679177,11.639839231447898,32731,Dedo pulgar
322.86138613861385,105367.33,322.9923979119491,817,10.276672613253767,7.362219390255857,32609,Dedo pulgar
317.6237623762376,102047.54,317.8634428757602,895,11.47736903649961,9.870012743848639,32080,Dedo pulgar
317.1782178217822,101703.33,317.3269076782391,930,11.303981599418853,7.893539849034411,32035,Dedo pulgar
318.9306930693069,102867.54,319.13797878809487,957,12.528766898621747,8.50289187334575,32212,Dedo pulgar
318.3267326732673,102448.97,318.48802765940235,931,11.410083259994206,8.283501617488481,32151,Dedo pulgar
324.4257425742574,106489.61,324.7079571333948,1031,13.130498848101697,11.080482305656309,32767,Dedo pulgar
324.56435643564356,106503.05,324.7284471007054,869,11.719641632746285,7.884521125379866,32781,Dedo pulgar
335.0990099009901,113515.01,335.24781730818324,886,11.216059914247962,8.070189197137534,33845,Dedo pulgar
330.41584158415844,110403.62,330.62140712828193,1016,12.47477454706096,9.129497108126655,33372,Dedo pulgar
332.8514851485148,112024.82,333.0400326782602,780,10.215674231297706,8.562101754729925,33618,Dedo pulgar
332.41584158415844,111761.7,332.64868632665826,814,10.041912168506554,9.408293304577986,33574,Dedo pulgar
336.66336633663366,114764.41,337.08771664489836,961,12.919365309487924,12.735614155474952,34003,Dedo pulgar
340.86138613861385,117713.87,341.39183666076997,1034,13.026895255585652,14.211547887462013,34427,Dedo pulgar
337.980198019802,115521.0,338.1970250057979,966,11.908820260630353,9.542005685717086,34136,Dedo pulgar
335.54455445544556,113987.6,335.9449507002451,982,12.190159966136621,12.456229781393983,33890,Dedo pulgar
330.46534653465346,110498.63,330.76363790237866,888,11.579291860904103,10.741691990981275,33377,Dedo pulgar
327.36633663366337,108449.74,327.68274321059357,1016,12.288205727444508,11.633957455151457,33064,Dedo pulgar
325.25742574257424,106980.49,325.4554919304985,863,10.736386729249277,9.062248799137338,32851,Dedo pulgar
328.46534653465346,109151.13,328.740666396134,982,12.244998979175131,10.279776492500735,33175,Dedo pulgar
326.58415841584156,107873.51,326.8110393569112,916,11.61981066971403,9.363983923144787,32985,Dedo pulgar
326.2277227722772,107568.71,326.3490053107666,842,10.68831137270991,6.950102931085187,32949,Dedo pulgar
327.08910891089107,108272.76,327.41525999141754,974,12.389511693363866,11.270659739241248,33036,Dedo pulgar
325.0792079207921,106806.21,325.1902870201956,876,10.794443014810907,6.604254484854429,32833,Dedo pulgar
323.3069306930693,105675.22,323.4639557865286,922,11.660188677718727,7.96725811194981,32654,Dedo pulgar
324.51485148514854,106448.58,324.6453967999028,891,11.161989070053778,7.737476717968827,32776,Dedo pulgar
