MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_corazon
492.76237623762376,333984.85,575.0461453717699,3801,68.78262862089527,241.1067542397804,49769,Dedo corazon
614.5544554455446,491420.1,697.5346259903127,3979,58.458446780597924,298.7665915106362,62070,Dedo corazon
476.4752475247525,290626.64,536.4225466130702,3399,49.823789498591935,175.09342221350843,48124,Dedo corazon
425.8019801980198,243032.8,490.53698601987736,3084,48.797950776646346,178.6326830702872,43006,Dedo corazon
420.970297029703,233609.28,480.9327570790777,3410,51.981535183178266,177.87785511224396,42518,Dedo corazon
483.63366336633663,317799.97,560.9397789812774,3467,68.38998464687647,220.3866287618862,48847,Dedo corazon
526.6930693069307,365199.5,601.318271272657,3234,55.86931179100026,233.72845799431428,53196,Dedo corazon
576.7722772277227,401120.3,630.1974388088134,4072,61.02622387138172,220.01293990785214,58254,Dedo corazon
521.019801980198,331395.65,572.8128009659831,3013,60.55452088820454,180.22664444662288,52623,Dedo corazon
540.6336633663366,368785.22,604.2630893808746,3793,65.4857999874782,216.89089304970094,54604,Dedo corazon
586.4158415841584,418087.24,643.3877232091374,3679,61.61046988945954,226.48740319576515,59228,Dedo corazon
490.5904761904762,286315.07692307694,532.5300617492562,3510,57.18189600537246,154.67900226757368,51512,Dedo corazon
620.1386138613861,485496.56,693.317866037171,4324,73.54658387715911,270.37368885403396,62634,Dedo corazon
503.990099009901,302516.01,547.2849367378916,3363,50.541567051289576,156.9761788059994,50903,Dedo corazon
497.4257425742574,300739.6,545.675709737954,2853,50.50039603805103,169.39907852171353,50240,Dedo corazon
548.4158415841584,337151.6,577.7659260864513,2754,37.51053185440057,159.9792177237526,55390,Dedo corazon
520.5742574257425,334229.46,575.2566882929242,2878,47.23579151448613,188.54445642584054,52578,Dedo corazon
524.1782178217821,362409.5,599.0169339248373,3112,58.67793452397588,224.70385256347424,52942,Dedo corazon
576.6138613861386,423513.1,647.5491494783226,3987,80.33386583502626,233.41437114008417,58238,Dedo corazon
566.8217821782179,382967.59,615.7725486599483,3288,60.17657351494849,193.68787373786878,57249,Dedo corazon
518.7920792079208,351287.62,589.7537831607995,3025,56.7213363735376,216.13841780217624,52398,Dedo corazon
654.6237623762377,544491.89,734.2348951038209,4210,81.41351239198565,303.5851387118909,66117,Dedo corazon
497.84158415841586,293922.16,539.4553175231109,3304,51.829335322768706,160.09097147338497,50282,Dedo corazon
464.5049504950495,249864.07,497.3833213094622,3134,46.939748614580374,132.56170963631018,46915,Dedo corazon
503.81188118811883,307697.29,551.9517933463192,3051,61.8332434860084,171.89765709244196,50885,Dedo corazon
527.3366336633663,313761.23,557.3640490454303,2988,40.42152891715008,153.27144397608077,53261,Dedo corazon
517.6732673267327,341787.67,581.7247060795736,3083,50.95046614114536,208.03607489461814,52285,Dedo corazon
553.7623762376238,380930.78,614.1328749699139,3463,56.94901228291848,219.22929124595626,55930,Dedo corazon
593.5544554455446,450488.75,667.853625689443,3778,69.65285349502919,264.9908832467405,59949,Dedo corazon
515.5643564356436,342852.98,582.6305828220864,3637,70.12624330448622,205.9805901382218,52072,Dedo corazon
525.9519230769231,357936.9417475728,595.3950288544702,3064,45.21706010204384,218.72004437869813,54699,Dedo corazon
577.7128712871287,414145.49,640.3475927993799,3895,62.71738196066541,234.7648269777473,58349,Dedo corazon
563.8316831683169,393491.95,624.176249226939,3566,63.24207460227724,221.59847073816303,56947,Dedo corazon
477.5742574257426,277802.83,524.4542944153409,3168,49.576405678507996,168.5642584060386,48235,Dedo corazon
489.3762376237624,305658.33,550.1199959108832,3227,58.797704036807424,188.46720909714728,49427,Dedo corazon
453.9207920792079,244720.18,492.23694286470624,3219,46.93346354148605,146.28154102538969,45846,Dedo corazon
430.9207920792079,211627.85,457.74722801178734,2717,45.2843239984876,110.99127536516029,43523,Dedo corazon
524.4752475247525,343676.66,583.3300273362235,3495,55.811020417118336,194.25977845309276,52972,Dedo corazon
593.6930693069307,442029.57,661.5535047174645,4244,72.80892802397244,253.04891677286545,59963,Dedo corazon
613.059405940594,475951.83,686.4688162207839,3831,62.98372805733239,267.0071561611607,61919,Dedo corazon
537.9207920792079,353822.32,591.8776298466358,3984,59.30699790075367,205.91314577002248,54330,Dedo corazon
573.2871287128713,415101.02,641.0858826326556,3801,67.86361322535075,249.2012547789432,57902,Dedo corazon
595.4752475247525,441505.39,661.1611373220227,3405,56.62852638026174,242.3334967160082,60143,Dedo corazon
548.980198019802,381746.49,614.7900631778122,3820,60.854087783812844,230.9424566218998,55447,Dedo corazon
431.74257425742576,219636.52,466.328104439459,2932,51.144110120325685,125.17184589746101,43606,Dedo corazon
