MAV_total,VAR_total,RMS_total,Wav_Leng,Dasdv,Damv,iav,Dedo_pulgar
463.75,220642.0303030303,467.37095545187657,1112,15.312238453754777,48.3,46375,Dedo pulgar
449.89,205817.70707070708,451.3973083659228,1068,13.659643428210657,31.123399999999993,44989,Dedo pulgar
483.5,240260.84848484848,487.7071252298863,1376,17.56316163065883,52.71,48350,Dedo pulgar
524.66,283955.2525252525,530.203451516491,1355,17.391220355528404,59.53079999999998,52466,Dedo pulgar
533.58,294158.0202020202,539.644734987751,1833,24.42986250100851,65.52640000000001,53358,Dedo pulgar
487.93,244341.32323232322,491.8311803861158,1342,17.873291399586854,50.32399999999998,48793,Dedo pulgar
550.09,314462.49494949495,557.9586633434416,1841,25.777407695009742,79.8862,55009,Dedo pulgar
490.21,244643.9292929293,492.13564187122233,1330,17.38918739860602,35.31099999999999,49021,Dedo pulgar
494.64,248640.14141414143,496.1388313768637,1409,17.272913342963754,30.245599999999996,49464,Dedo pulgar
426.8,186268.46464646465,429.42494105489493,1239,15.636980255636045,35.540000000000006,42680,Dedo pulgar
501.3,255930.0,503.3594143353236,1330,20.074105134966715,35.262,50130,Dedo pulgar
422.76,181540.8282828283,423.9403495776263,902,12.14059057022925,23.932800000000007,42276,Dedo pulgar
458.67,215134.1717171717,461.500628385271,1230,15.303660353066524,41.5308,45867,Dedo pulgar
445.0,200456.0202020202,445.47891083641656,1027,12.880570286640685,17.22,44500,Dedo pulgar
507.66,264135.63636363635,511.3651141796828,1525,19.87104893704874,52.319599999999994,50766,Dedo pulgar
475.59,229086.55555555556,476.23071089546505,1207,15.762440973863962,20.8372,47559,Dedo pulgar
513.84,271388.3434343434,518.3381714672382,1659,22.3161399218167,52.63520000000001,51384,Dedo pulgar
460.51,215205.9090909091,461.57756661259003,1168,15.032624454159626,26.4104,46051,Dedo pulgar
481.6,236073.11111111112,483.4380829020403,1083,13.375312702848854,32.92,48160,Dedo pulgar
408.71,169352.33333333334,409.46160992210247,938,12.26887331930901,19.3668,40871,Dedo pulgar
480.85,236413.58585858587,483.7865748447346,1317,16.537988103304784,40.653,48085,Dedo pulgar
476.37,233378.7373737374,480.67135342144115,1199,15.387585183445054,54.876000000000005,47637,Dedo pulgar
534.64,294044.56565656565,539.5406564847547,1524,20.565735944757606,54.94640000000001,53464,Dedo pulgar
453.94,208593.41414141413,454.4309408480017,1054,13.07862779692522,16.378800000000002,45394,Dedo pulgar
464.65,220306.65656565657,467.01562072376123,1336,16.857693145321463,37.992999999999995,46465,Dedo pulgar
451.16,206009.35353535353,451.6074180081634,1084,13.893534576568449,16.8736,45116,Dedo pulgar
441.05,197101.0404040404,441.7352487633288,1149,14.497997075179702,18.615,44105,Dedo pulgar
447.38,203568.12121212122,448.9236460691283,1105,15.589105234752957,29.393999999999995,44738,Dedo pulgar
475.53,240794.47474747474,488.2484306170374,1360,19.968156467918433,89.84900000000002,47553,Dedo pulgar
497.98,254494.2626262626,501.94553489397634,1495,21.598961815678816,45.73439999999999,49798,Dedo pulgar
477.13,231785.94949494948,479.02827682716185,1344,18.474115115288452,33.236000000000004,47713,Dedo pulgar
502.52,258460.54545454544,505.8418132183222,1337,17.81526980945948,45.235199999999985,50252,Dedo pulgar
472.56,226949.29292929292,474.0040084218698,1065,13.121422071243542,29.054399999999998,47256,Dedo pulgar
492.3,248616.28282828283,496.1150269846702,1377,19.386291105528226,47.028,49230,Dedo pulgar
471.01,225226.37373737374,472.2013447672507,1428,17.742262504761865,23.192400000000006,47101,Dedo pulgar
475.41,229023.7676767677,476.16544393729373,1131,13.852396503453432,21.20799999999999,47541,Dedo pulgar
469.28,223873.2323232323,470.7807345251078,1078,13.994226803878227,30.907199999999985,46928,Dedo pulgar
493.08,247064.9292929293,494.56473792618897,1341,17.343528470238684,33.0096,49308,Dedo pulgar
464.92,219115.39393939395,465.7512640884617,1073,13.43183313677405,23.065600000000003,46492,Dedo pulgar
506.36,261982.1616161616,509.2762904357516,1277,16.55447084779532,44.41199999999999,50636,Dedo pulgar
468.89,222919.54545454544,469.7769151416447,962,12.779402619572299,24.701199999999993,46889,Dedo pulgar
480.87,234301.0202020202,481.62019268298957,1209,15.434776423140157,21.588199999999997,48087,Dedo pulgar
505.92,261924.80808080808,509.22054161237446,1247,15.647312351914747,46.03760000000001,50592,Dedo pulgar
492.71,247634.65656565657,495.13463825509115,1258,17.077364071669948,36.129400000000004,49271,Dedo pulgar
449.95,206359.28282828283,451.99080742864675,1106,13.501963942442977,35.535999999999994,44995,Dedo pulgar
465.48,220257.43434343435,466.96344610686606,1140,14.54147672881078,31.5792,46548,Dedo pulgar
474.63,228405.14141414143,475.52191327004056,1338,16.308267717927492,23.620400000000004,47463,Dedo pulgar
478.11,232407.101010101,479.66970927920806,1085,13.826120792240179,29.451800000000013,47811,Dedo pulgar
463.32,218456.60606060605,465.05057789449097,1335,16.36792872996125,34.613600000000005,46332,Dedo pulgar
476.71,232184.45454545456,479.4398919572713,1106,14.006492001276344,45.59,47671,Dedo pulgar
494.85,248105.9292929293,495.6055588873071,1249,15.654411712376996,22.817000000000007,49485,Dedo pulgar
511.07,265076.61616161617,512.2751701966434,1334,17.10336962487955,29.507200000000008,51107,Dedo pulgar
493.96,246910.80808080808,494.4104570091535,1077,13.993144064436727,17.785600000000002,49396,Dedo pulgar
489.06,243823.19191919192,491.30943406370693,1172,14.87252228749109,40.7224,48906,Dedo pulgar
447.28,203018.30303030304,448.31698607123957,1115,14.037108108168294,25.715200000000014,44728,Dedo pulgar
460.46,216397.05050505052,462.85319486852416,877,11.29539103288853,36.86879999999999,46046,Dedo pulgar
454.31,209127.9090909091,455.01278004029734,1075,13.376823013682806,18.961000000000002,45431,Dedo pulgar
466.13,222900.7373737374,469.757096806424,1302,16.283473681973238,52.974399999999996,46613,Dedo pulgar
456.7,213411.49494949495,459.64919231953405,1185,14.968316707315658,44.376000000000005,45670,Dedo pulgar
474.46,228168.56565656565,475.275583214623,1171,14.39591692954722,23.9708,47446,Dedo pulgar
500.89,256531.58585858587,503.950662267647,1327,16.49640303615649,42.22800000000001,50089,Dedo pulgar
462.2,217214.50505050505,463.7266004878305,1105,14.99663261865776,27.16,46220,Dedo pulgar
479.84,236107.9595959596,483.47376350739034,1300,17.32750484756603,41.99919999999998,47984,Dedo pulgar
463.66,218555.59595959596,465.1559308447007,1302,17.678955131609293,30.932000000000006,46366,Dedo pulgar
480.61,235155.1616161616,482.4972642409488,1389,18.49187645831258,32.60520000000001,48061,Dedo pulgar
476.62,230475.91919191918,477.67264941589445,1152,14.984840824828755,25.414399999999997,47662,Dedo pulgar
520.46,276763.3333333333,523.4459857521118,1335,17.11724276862369,48.754,52046,Dedo pulgar
479.53,233322.41414141413,480.6133477131071,1133,14.04286367526297,26.021799999999995,47953,Dedo pulgar
469.26,223916.84848484848,470.82659228212674,1354,18.516713716766454,30.383200000000006,46926,Dedo pulgar
473.82,230186.9090909091,477.3730616614222,1511,22.76382918561636,44.43160000000001,47382,Dedo pulgar
486.15,240662.9393939394,488.115058157398,1158,14.35621851676165,33.916000000000004,48615,Dedo pulgar
491.62,245982.101010101,493.4797665558336,1436,17.99831641958197,31.836399999999994,49162,Dedo pulgar
459.07,214187.0404040404,460.48362620184446,1224,15.68631907302048,29.375600000000006,45907,Dedo pulgar
456.75,211644.75757575757,457.74262418962036,1068,13.819909514533697,26.02,45675,Dedo pulgar
466.08,220701.59595959596,467.4340381273062,1208,16.293395823914285,27.695999999999994,46608,Dedo pulgar
479.58,233658.44444444444,480.9593122084237,1231,15.457664569377677,30.7484,47958,Dedo pulgar
517.09,274461.44444444444,521.2646448782039,1467,21.026438383880212,52.6154,51709,Dedo pulgar
480.51,238544.43434343435,485.96192237664053,1402,18.89845271845066,55.0018,48051,Dedo pulgar
513.32,273225.23232323234,520.0893961618522,1670,23.612614331233114,74.91920000000002,51332,Dedo pulgar
513.4,269713.2121212121,516.7359867475847,1480,20.548538250747285,44.63999999999999,51340,Dedo pulgar
494.96,248183.9595959596,495.6834877217517,1301,16.951803336625762,22.398400000000002,49496,Dedo pulgar
504.58,258793.45454545456,506.1674821637597,1415,17.98849239335689,32.1716,50458,Dedo pulgar
498.66,253786.24242424243,501.2468254263562,1407,17.99859702725451,40.78600000000001,49866,Dedo pulgar
501.49,258104.9797979798,505.4937487249471,1630,22.334011749080837,53.798199999999994,50149,Dedo pulgar
512.52,267210.8888888889,514.3333354936271,1324,16.950909513454825,35.9552,51252,Dedo pulgar
468.96,224293.898989899,471.22283476079554,1398,19.228030885069114,40.0344,46896,Dedo pulgar
529.04,286297.69696969696,532.3858750943717,1444,18.50580034650343,47.6016,52904,Dedo pulgar
431.72,189432.62626262626,433.05692466464495,1176,14.982818442631162,27.2208,43172,Dedo pulgar
479.56,237043.55555555556,484.4307174405851,1480,19.166996044600662,57.367999999999995,47956,Dedo pulgar
493.53,248814.43434343435,496.31269377278676,1422,17.838217965985844,39.804199999999994,49353,Dedo pulgar
476.98,230675.53535353535,477.8794617892675,1153,16.041927388672296,22.6776,47698,Dedo pulgar
493.4,247774.8686868687,495.2747924132622,1147,14.850432772661998,34.256,49340,Dedo pulgar
489.34,244634.48484848486,492.12614236595886,1382,17.21638871552453,42.3208,48934,Dedo pulgar
434.52,191931.15151515152,435.903475553935,1126,14.62114146630754,28.893599999999996,43452,Dedo pulgar
458.67,215116.51515151514,461.48168977761185,1017,13.094450979886346,40.0634,45867,Dedo pulgar
456.69,211816.9797979798,457.9288263475013,1162,14.72989127487698,27.1804,45669,Dedo pulgar
453.2,208441.9595959596,454.26593532863546,1050,14.59624969129074,26.024000000000004,45320,Dedo pulgar
512.79,272192.0101010101,519.1050857003811,1333,18.180075674076594,67.0996,51279,Dedo pulgar
501.49,255682.65656565657,503.1161197974082,1178,14.53939267624131,34.92059999999999,50149,Dedo pulgar
484.1,238939.61616161617,486.36428734026106,1266,16.858891488535722,34.818000000000005,48410,Dedo pulgar
469.47,224693.48484848486,471.64239631313893,1233,15.098665403594351,35.58400000000002,46947,Dedo pulgar
489.71,243824.11111111112,491.31036015944136,1334,18.88775991872712,30.823599999999995,48971,Dedo pulgar
504.66,257934.2626262626,505.3265478876011,1190,15.712055462882216,20.2868,50466,Dedo pulgar
486.75,240745.14141414143,488.198412533265,1322,16.92049143207816,30.28,48675,Dedo pulgar
505.49,261066.41414141413,508.38543448844007,1300,17.802508051656456,40.69740000000001,50549,Dedo pulgar
560.01,322401.28282828286,564.9577594829547,1755,24.022506282251403,62.931000000000004,56001,Dedo pulgar
525.43,284668.1515151515,530.8685995611343,1306,19.170684690828114,53.6676,52543,Dedo pulgar
465.53,219939.14141414143,466.62592084023794,1183,15.6214692980623,25.713600000000007,46553,Dedo pulgar
533.29,289477.48484848486,535.334204025859,1268,18.325893807353133,35.98799999999999,53329,Dedo pulgar
497.66,259258.46464646465,506.6220287354272,1372,19.468181759221917,73.84400000000001,49766,Dedo pulgar
507.02,263500.42424242425,510.7498604992467,1588,22.65507725108271,49.34599999999998,50702,Dedo pulgar
536.11,295669.9898989899,541.0298420604911,1216,15.06014876447377,54.511799999999994,53611,Dedo pulgar
474.14,229047.25252525252,476.18985709483565,1419,17.92098256685766,36.3084,47414,Dedo pulgar
484.35,237413.58585858587,484.8086736022779,1285,16.16674476707158,16.364,48435,Dedo pulgar
449.3,206161.39393939395,451.7740364385718,1176,14.474638217073045,40.42800000000001,44930,Dedo pulgar
514.35,269954.61616161617,516.9671846452152,1334,16.770585119563517,42.708999999999996,51435,Dedo pulgar
489.73,246945.44444444444,494.4451334576972,1455,19.47933377824931,51.985200000000006,48973,Dedo pulgar
576.65,343848.6767676768,583.4468184847699,1528,21.89783440240499,80.90700000000001,57665,Dedo pulgar
545.19,304186.1515151515,548.7661523818683,1561,20.052708323593375,47.06040000000003,54519,Dedo pulgar
525.55,291713.1818181818,537.3974785947548,1493,22.22542906154338,100.06200000000001,52555,Dedo pulgar
570.31,335699.62626262626,576.4916564877587,1715,23.392349608408733,77.03819999999997,57031,Dedo pulgar
493.92,250627.31313131313,498.1174961793653,1644,23.853085690738148,50.071200000000005,49392,Dedo pulgar
534.75,295247.6666666667,540.6433112505879,1823,26.106425541338563,68.335,53475,Dedo pulgar
530.64,290836.44444444444,536.5893029123857,1617,22.861241515638724,67.87359999999998,53064,Dedo pulgar
243.45,61848.61616161616,247.44722669692624,593,8.615818198657818,28.555999999999997,24345,Dedo pulgar
318.3,105392.9696969697,323.0155414217712,895,11.299861445472184,47.69000000000001,31830,Dedo pulgar
359.44,144518.66666666666,378.25055188327224,940,11.567107667778483,104.68640000000003,35944,Dedo pulgar
362.63,135262.87878787878,365.93749466268144,1007,13.410006816861907,38.996,36263,Dedo pulgar
328.65,110162.1313131313,330.2431074223957,893,11.631114662096161,26.735999999999994,32865,Dedo pulgar
333.1,114035.07070707071,335.99809523269624,956,12.810980138975008,36.492000000000004,33310,Dedo pulgar
340.67,119837.8686868687,344.44083671945754,986,13.213858656957875,44.3768,34067,Dedo pulgar
311.32,101376.60606060606,316.80094696828166,943,13.037242690450192,47.905599999999986,31132,Dedo pulgar
345.77,122484.77777777778,348.22396528671027,873,12.1118524469616,34.8008,34577,Dedo pulgar
341.44,120171.61616161616,344.9201356836101,793,10.599695059459746,39.4016,34144,Dedo pulgar
360.74,137066.48484848486,368.3691355149071,877,11.475489910538403,65.4424,36074,Dedo pulgar
352.44,127645.83838383839,355.4847113449466,990,13.234482050745891,38.007999999999996,35244,Dedo pulgar
355.42,128490.0808080808,356.65835192800404,926,12.41292906935378,24.353600000000007,35542,Dedo pulgar
348.19,124364.898989899,350.8863776210185,905,11.632851427024775,37.472,34819,Dedo pulgar
351.79,126070.47474747474,353.28426231577316,824,11.06363594864005,28.256400000000003,35179,Dedo pulgar
354.29,131299.78787878787,360.5368081070225,1132,14.144278209247938,56.056400000000004,35429,Dedo pulgar
354.11,128000.0505050505,355.97759760973724,958,12.443001359329783,30.165399999999998,35411,Dedo pulgar
313.57,100547.0808080808,315.50215530167145,854,11.389344657054316,28.0354,31357,Dedo pulgar
332.29,113945.0,335.8653748155651,1037,13.370025271388823,41.8706,33229,Dedo pulgar
334.24,116093.27272727272,339.01672525112974,1036,13.541555943603283,51.904800000000016,33424,Dedo pulgar
319.14,103795.79797979798,320.5586373816809,738,9.645221771960614,25.682799999999997,31914,Dedo pulgar
293.58,87745.79797979798,294.73435497070915,784,9.995958779386394,22.331599999999998,29358,Dedo pulgar
288.14,85004.9696969697,290.09467420137173,767,9.808777763417888,26.773999999999997,28814,Dedo pulgar
293.84,87535.43434343435,294.3808417679384,740,9.410932821227478,14.516799999999998,29384,Dedo pulgar
309.45,97807.04040404041,311.17353679257496,851,11.369372289736416,27.592999999999993,30945,Dedo pulgar
300.99,92233.60606060606,302.17754714736833,733,10.125974201791822,22.589799999999997,30099,Dedo pulgar
331.0,112164.64646464646,333.23115100482426,937,12.388084858631155,31.78,33100,Dedo pulgar
359.56,133361.0303030303,363.3557760652774,1060,14.231846491072567,44.056000000000004,35956,Dedo pulgar
334.6,115123.87878787878,337.5983412281524,1023,13.604440748550015,36.164,33460,Dedo pulgar
330.24,111337.61616161616,332.0003614455864,923,11.61286294841138,29.343200000000007,33024,Dedo pulgar
329.57,111016.898989899,331.5218394012678,959,12.991450179936718,30.7354,32957,Dedo pulgar
299.62,93221.0101010101,303.7907174355398,890,11.594146903685601,39.9336,29962,Dedo pulgar
307.84,97257.73737373737,310.29850144659093,909,13.162926204405549,29.835199999999997,30784,Dedo pulgar
307.44,96734.8686868687,309.4632773044324,859,11.54219312878719,28.174400000000002,30744,Dedo pulgar
281.92,80849.43434343435,282.91507559690064,707,9.902045498305139,18.759999999999998,28192,Dedo pulgar
285.96,83842.36363636363,288.104043706436,825,10.572978709326847,27.907999999999994,28596,Dedo pulgar
302.57,93055.0808080808,303.520229968284,670,8.734004138013004,20.5044,30257,Dedo pulgar
314.51,100702.75757575757,315.74630639169794,773,9.810837133115871,21.840600000000006,31451,Dedo pulgar
306.71,96188.39393939394,308.5879291223168,830,10.880433740611556,27.3268,30671,Dedo pulgar
291.39,86819.62626262626,293.1747431140684,652,8.29019135649309,27.314799999999995,29139,Dedo pulgar
312.02,100618.70707070707,315.6145117069239,935,12.0742651448392,36.30479999999999,31202,Dedo pulgar
359.5,139001.47474747474,370.9601865429766,1569,24.515713369596284,72.65,35950,Dedo pulgar
331.88,112664.54545454546,333.9729030924515,717,9.831407104609475,31.571200000000005,33188,Dedo pulgar
317.84,102929.71717171717,319.2184518476336,811,11.26404846752658,23.728,31784,Dedo pulgar
314.43,100317.68686868687,315.1420473373872,650,8.206919967535649,17.224,31443,Dedo pulgar
303.8,94198.80808080808,305.3797963192719,664,9.053153923335003,24.22000000000001,30380,Dedo pulgar
319.34,103756.9898989899,320.49870514559024,800,10.802169628684263,19.768799999999988,31934,Dedo pulgar
307.39,96369.40404040404,308.8781474950923,765,10.000505037751894,25.472400000000004,30739,Dedo pulgar
308.2,96370.48484848485,308.8798795648561,683,9.963063096388893,16.904,30820,Dedo pulgar
290.06,85209.93939393939,290.44421151057566,543,7.808956266992278,11.887200000000002,29006,Dedo pulgar
305.53,95841.68686868687,308.0312808790692,755,10.646287350219058,34.5382,30553,Dedo pulgar
317.98,103610.40404040404,320.2722279561561,926,11.305670339178558,29.836800000000004,31798,Dedo pulgar
309.55,98760.29292929293,312.68624849839495,852,10.872075248176873,35.62299999999999,30955,Dedo pulgar
288.04,85009.17171717172,290.10184418579627,756,12.568197800782576,23.64720000000001,28804,Dedo pulgar
282.92,83262.04040404041,287.10524202807585,920,12.731889494533405,36.54240000000001,28292,Dedo pulgar
282.3,81157.55555555556,283.45366464380027,729,9.701088140570166,20.430000000000003,28230,Dedo pulgar
288.17,84718.43434343435,289.6053348956127,782,10.247443632931143,22.753400000000003,28817,Dedo pulgar
310.05,100425.46464646465,315.31129063197216,849,11.693475691058401,45.841,31005,Dedo pulgar
306.92,97778.64646464646,311.12836579135626,880,11.615906892244485,43.565599999999996,30692,Dedo pulgar
351.73,140102.25252525252,372.4261403285221,1243,20.336313740834562,90.075,35173,Dedo pulgar
350.34,126651.83838383839,354.0978960683048,902,12.956025079420996,39.7144,35034,Dedo pulgar
320.18,104648.28282828283,321.87233494042323,764,10.560073461636122,23.990399999999994,32018,Dedo pulgar
332.96,113441.17171717172,335.122007633041,1063,17.073518984235516,28.101599999999998,33296,Dedo pulgar
335.24,140100.50505050505,372.42381771309954,814,14.80035489609979,127.4448,33524,Dedo pulgar
388.98,159647.49494949495,397.5563104768933,1060,15.081596250216535,75.05799999999999,38898,Dedo pulgar
301.01,95375.14141414141,307.2806372031925,825,10.618737013297567,52.7112,30101,Dedo pulgar
300.17,92812.11111111111,303.12372061585677,855,11.174013865150958,32.3074,30017,Dedo pulgar
309.37,97289.9696969697,310.3499154180648,791,10.418030213785787,20.9048,30937,Dedo pulgar
327.55,109474.81818181818,329.21128473975494,1055,13.914965419513718,26.647999999999993,32755,Dedo pulgar
315.88,102340.0808080808,318.3028118003358,846,10.859060360785914,31.373600000000007,31588,Dedo pulgar
304.41,94775.48484848485,306.3131241066892,796,10.003029844032561,25.619199999999996,30441,Dedo pulgar
288.75,84732.77777777778,289.6298499809714,747,11.062266376007106,18.5,28875,Dedo pulgar
317.61,102904.75757575757,319.17974559799376,876,11.6593050367247,25.147600000000008,31761,Dedo pulgar
267.18,73947.59595959596,270.5699909450418,663,9.135898777057815,33.40359999999999,26718,Dedo pulgar
321.08,106008.90909090909,323.9580528401787,1030,13.715728639821222,35.0432,32108,Dedo pulgar
369.08,141122.70707070708,373.77998876344355,1126,15.430522029439254,49.166399999999996,36908,Dedo pulgar
332.06,113273.79797979798,334.8746929823154,832,12.248273430169741,32.8604,33206,Dedo pulgar
495.01,274420.57575757575,521.2258339721852,1613,26.0843619702292,148.8102,49501,Dedo pulgar
339.78,118721.93939393939,342.8333706044381,833,11.121459827148085,37.63999999999999,33978,Dedo pulgar
335.28,115375.43434343435,337.9669806356828,946,12.920893736483361,32.60479999999998,33528,Dedo pulgar
335.07,114724.0101010101,337.01152799273797,817,10.82598818593574,27.37420000000001,33507,Dedo pulgar
344.78,122808.84848484848,348.6843271499308,1012,14.241779482504384,40.653999999999996,34478,Dedo pulgar
353.39,130524.37373737374,359.4706246691098,1017,13.272208375078925,52.52700000000001,35339,Dedo pulgar
341.94,118699.75757575757,342.80134188768864,824,11.225871993756298,19.6836,34194,Dedo pulgar
347.85,125060.59595959596,351.8664377288633,914,11.71203300762584,47.07500000000002,34785,Dedo pulgar
340.16,119766.32323232324,344.3380025498202,1062,13.564659966250536,47.36880000000001,34016,Dedo pulgar
390.3,162666.30303030304,401.29744579301774,1354,17.401962039617338,74.528,39030,Dedo pulgar
377.23,145117.0404040404,379.03280860632634,1070,13.90370926454992,29.831400000000002,37723,Dedo pulgar
402.12,166658.54545454544,406.1920235553623,1194,17.392672322131826,44.2496,40212,Dedo pulgar
392.27,160639.88888888888,398.7900324732302,1232,18.563568100073343,60.27699999999999,39227,Dedo pulgar
376.2,147390.12121212122,381.98981661819204,1270,16.831308008973316,54.69999999999998,37620,Dedo pulgar
309.7,99691.51515151515,314.1569671358571,1151,19.05626968064354,37.708,30970,Dedo pulgar
334.18,115921.45454545454,338.76575978100266,1266,16.89659579604571,41.21999999999999,33418,Dedo pulgar
327.82,110321.15151515152,330.48137617723637,859,11.352479371431945,36.5092,32782,Dedo pulgar
342.62,121852.0202020202,347.3233363884437,954,12.832251036613439,45.1524,34262,Dedo pulgar
341.51,119375.24242424243,343.7753481563214,1027,13.919320197030986,32.019000000000005,34151,Dedo pulgar
327.51,112891.0,334.3083756055178,1026,13.01669479685006,57.101000000000006,32751,Dedo pulgar
355.83,129736.37373737374,358.38388635651575,1146,14.19418005644382,35.4632,35583,Dedo pulgar
388.68,159554.56565656565,397.44058675480034,1471,20.264164518587084,69.1208,38868,Dedo pulgar
356.34,131132.2626262626,360.3067304394965,1038,13.011261633405475,41.59439999999999,35634,Dedo pulgar
308.4,98746.92929292929,312.6650923912038,973,12.65509838569085,41.2,30840,Dedo pulgar
314.82,101614.28282828283,317.17209839454665,926,11.943469539730264,33.627199999999995,31482,Dedo pulgar
299.36,93746.36363636363,304.6455317249869,1018,14.331571420955184,47.6592,29936,Dedo pulgar
286.56,90023.47474747474,298.535157058595,906,15.58035541146205,74.4272,28656,Dedo pulgar
353.9,129966.88888888889,358.70213269508173,1208,17.683525403806524,38.63999999999999,35390,Dedo pulgar
364.46,137616.08080808082,369.10692217838454,1335,16.697849616587813,47.8644,36446,Dedo pulgar
329.38,113202.8686868687,334.7698313767237,1060,14.017305321810198,45.114000000000004,32938,Dedo pulgar
307.79,96939.64646464646,309.79065512051847,892,11.415920126000897,26.728,30779,Dedo pulgar
390.12,155313.61616161617,392.12304191414205,1325,17.267064462482182,33.7,39012,Dedo pulgar
312.91,101219.12121212122,316.5547819888368,1266,16.5315737089041,36.711800000000004,31291,Dedo pulgar
340.54,121042.9696969697,346.1683694389191,1168,14.87931246375112,50.041599999999995,34054,Dedo pulgar
327.03,111002.41414141415,331.50021116132035,911,13.178264933847197,40.13359999999999,32703,Dedo pulgar
327.72,111403.63636363637,332.0987804855658,1125,14.805472643655122,40.071200000000005,32772,Dedo pulgar
331.34,112845.0303030303,334.24030277631095,1109,14.213736420459718,32.77360000000001,33134,Dedo pulgar
291.1,87163.27272727272,293.7543872012808,861,12.697331303160606,32.646,29110,Dedo pulgar
306.55,97699.30303030302,311.00210610219347,1037,13.940349110884323,44.05299999999999,30655,Dedo pulgar
311.69,101094.79797979798,316.36031672761993,972,13.220736696110349,46.008600000000015,31169,Dedo pulgar
321.84,108453.55555555556,327.67212270805095,1190,15.650217024990194,50.552800000000005,32184,Dedo pulgar
316.03,102845.14141414141,319.087276462099,912,12.036980056845191,35.972399999999986,31603,Dedo pulgar
313.25,101173.50505050505,316.4834434848054,768,10.413666234542205,38.71,31325,Dedo pulgar
305.81,97183.20202020202,310.17957701950655,1067,14.605589078268371,45.272800000000004,30581,Dedo pulgar
305.6,100526.18181818182,315.4693645982126,1065,14.75010700183753,62.17600000000002,30560,Dedo pulgar
326.01,109721.76767676767,329.58238727213563,1243,16.30300214033841,42.67100000000001,32601,Dedo pulgar
310.85,102240.15151515152,318.1473715120086,1067,15.03833485301864,54.10300000000002,31085,Dedo pulgar
358.03,132759.80808080808,362.5358051282659,1379,18.160618954432167,46.632400000000004,35803,Dedo pulgar
316.9,103887.75757575757,320.70060804432535,1022,12.76754091476119,41.45000000000001,31690,Dedo pulgar
335.92,114426.84848484848,336.5747762385054,907,11.54219312878719,16.8688,33592,Dedo pulgar
570.94,353199.0101010101,591.3264918807545,1805,33.91835116061135,137.0496,57094,Dedo pulgar
358.76,135010.42424242425,365.5958424271261,933,12.405196043952264,58.423200000000016,35876,Dedo pulgar
287.38,85896.18181818182,291.61141952948276,855,11.978516121993096,44.597199999999994,28738,Dedo pulgar
346.6,124791.55555555556,351.4877522759506,989,13.107558155815324,47.064000000000014,34660,Dedo pulgar
317.81,102846.29292929293,319.0890628022214,780,10.537091772889854,23.381400000000003,31781,Dedo pulgar
311.96,101814.101010101,317.48379486203703,754,9.912750691035574,51.260799999999996,31196,Dedo pulgar
426.77,211402.87878787878,457.4809832113243,1590,30.65282955284813,137.044,42677,Dedo pulgar
290.2,85999.53535353535,291.7868057332271,667,9.5626588585207,23.320000000000004,29020,Dedo pulgar
321.18,107652.20202020202,326.45930833719535,1050,13.199326582148887,47.07400000000001,32118,Dedo pulgar
274.84,78434.66666666667,278.6580700428394,780,10.506371323337016,38.3864,27484,Dedo pulgar
580.1,360903.35353535356,597.7410141524505,1101,22.567743137120075,132.71999999999997,58010,Dedo pulgar
352.67,126760.1313131313,354.249248411341,1076,12.954465709483422,27.6768,35267,Dedo pulgar
329.41,110794.69696969698,331.1899002083246,946,12.080537816645165,28.013599999999993,32941,Dedo pulgar
342.86,123096.06060606061,349.09182173176157,1082,14.385739291030369,54.07720000000001,34286,Dedo pulgar
380.72,149256.0,384.40010405825853,1135,14.71514028255774,43.188,38072,Dedo pulgar
376.38,147296.64646464647,381.8686685236169,1227,15.906608752974407,50.03719999999999,37638,Dedo pulgar
404.78,167369.0909090909,407.05699846581683,1200,15.214294182601686,32.966000000000015,40478,Dedo pulgar
393.04,169320.46464646465,409.42308190916646,1612,28.337789310923725,75.67600000000002,39304,Dedo pulgar
390.24,155760.18181818182,392.68636339959653,1084,14.34918080933507,34.82639999999999,39024,Dedo pulgar
374.56,157501.55555555556,394.8753474199168,1748,27.659546363787406,96.55919999999998,37456,Dedo pulgar
356.67,131241.94949494948,360.4573899922153,1152,17.431539973811432,39.4376,35667,Dedo pulgar
353.78,138691.71717171717,370.5466232473317,1431,25.42268930135306,77.09199999999998,35378,Dedo pulgar
373.27,152766.63636363635,388.89454868897303,1541,28.957126092123705,75.22239999999998,37327,Dedo pulgar
483.53,249704.11111111112,497.19922566311385,1957,35.25964299652542,94.57480000000004,48353,Dedo pulgar
434.02,195554.70707070708,439.99904545351006,1779,23.960194262378366,55.817599999999985,43402,Dedo pulgar
391.06,162343.37373737374,400.8989149399135,1590,22.532131938566526,65.72600000000001,39106,Dedo pulgar
454.15,227049.38383838383,474.10852133240553,2055,26.06150456520153,108.78799999999995,45415,Dedo pulgar
363.76,136505.21212121213,367.614145538498,1390,17.873291399586854,43.79600000000001,36376,Dedo pulgar
320.74,108202.54545454546,327.29271302612284,1047,14.732291201317059,51.686800000000005,32074,Dedo pulgar
309.25,100509.36363636363,315.4429742441572,1040,14.0906158327255,48.865,30925,Dedo pulgar
313.25,103698.1313131313,320.4077870464449,1107,17.13375780632073,52.955,31325,Dedo pulgar
